code commune;code postale;Ville;;;;;;;departement;
43052;43440;Champagnac-le-Vieux;;45.3545907565;3.5045052259;52;2;1;43;
59241;59219;Floyon;;50.0412036226;3.8841800147;241;4;1;59;
81032;81700;Blan;;43.5195201544;2.0236992755;32;24;2;81;
89168;89800;Fleys;;47.8164766516;3.8593720206;168;32;2;89;
85135;85320;Mareuil-sur-Lay-Dissais;;46.5335825488;-1.2268890786;135;13;2;85;
34197;34800;Péret;;43.5749250914;3.3983177036;197;21;1;34;
71302;71390;Montagny-lès-Buxy;;46.7050483061;4.6695813933;302;4;2;71;
50040;50150;Beauficel;;48.7422652249;-0.9620756249;40;43;1;50;
79335;79270;Vallans;;46.2190224234;-0.5455873223;335;12;2;79;
14145;14190;Cauvicourt;;49.0475103086;-0.2598973796;145;7;2;14;
50127;50480;Chef-du-Pont;;49.3837382772;-1.3465874803;127;37;2;50;
50390;50310;Ozeville;;49.5039632158;-1.3409539393;390;22;2;50;
88198;88430;Gerbépal;;48.1306977983;6.9210025294;198;8;3;88;
25273;25360;Glamondans;;47.2663945557;6.2868324154;273;24;1;25;
19153;19130;Objat;;45.2632333605;1.4128723712;153;2;1;19;
76271;76690;Fontaine-le-Bourg;;49.5707934376;1.1572286254;271;11;3;76;
73307;73450;Valmeinier;;45.1520618150;6.5082080264;307;26;3;73;
49282;49700;Saint-Georges-sur-Layon;;47.1958323740;-0.3827856593;282;13;3;49;
33293;33450;Montussan;;44.8830118626;-0.4291498445;293;55;2;33;
34309;34820;Teyran;;43.6849602174;3.9284454605;309;7;3;34;
52315;52800;Marnay-sur-Marne;;48.0110920714;5.2325964548;315;21;1;52;
42186;42800;Rive-de-Gier;;45.5232368969;4.6100098142;186;15;3;42;
14061;14350;Bény-Bocage;Le;48.9311056012;-0.8297004883;61;4;4;14;
60453;60790;Neuville-d'Aumont;La;49.3177690805;2.1011316032;453;28;1;60;
67416;67160;Rott;;49.0192487801;7.9061299726;416;34;7;67;
74178;74270;Menthonnex-sous-Clermont;;45.9618992174;5.9356926994;178;24;3;74;
82090;82130;Lamothe-Capdeville;;44.0932619829;1.3897656493;90;15;2;82;
70080;70100;Bouhans-et-Feurg;;47.4729092139;5.5104699153;80;2;2;70;
28198;28200;Jallans;;48.0767840463;1.3858970483;198;9;2;28;
19005;19240;Allassac;;45.2556220149;1.4691806155;5;9;1;19;
27539;27920;Saint-Étienne-sous-Bailleul;;49.1157573494;1.4053094213;539;42;1;27;
54323;54400;Longwy;;49.5214021779;5.7663837070;323;16;1;54;
46163;46130;Laval-de-Cère;;44.9447136022;1.9351745377;163;1;2;46;
2028;2840;Athies-sous-Laon;;49.5757750686;3.6900663211;28;38;2;2;
41207;41500;Saint-Dyé-sur-Loire;;47.6513917962;1.4946034956;207;3;1;41;
33216;33124;Lados;;44.4687250597;-0.1359945847;216;3;3;33;
62908;62360;Capelle-lès-Boulogne;La;50.7313010692;1.7159797944;908;14;3;62;
87087;87360;Lussac-les-Églises;;46.3417528190;1.1759159247;87;28;1;87;
88428;88470;Saint-Michel-sur-Meurthe;;48.3116592875;6.8760845911;428;31;3;88;
55117;55120;Clermont-en-Argonne;;49.1085070366;5.0806035317;117;4;3;55;
23078;23400;Faux-Mazuras;;45.9224179922;1.7797268102;78;7;2;23;
63411;63500;Sauvagnat-Sainte-Marthe;;45.5897061355;3.2085380582;411;19;3;63;
9228;9110;Perles-et-Castelet;;42.7186237095;1.7744770492;228;1;1;9;
61468;61150;Sentilly;;48.7670202732;-0.1207323935;468;11;2;61;
31236;31160;Herran;;42.9719649863;0.8856607766;236;1;2;31;
14610;14740;Saint-Manvieu-Norrey;;49.1866187514;-0.5006491060;610;32;2;14;
11402;11580;Valmigère;;42.9838312232;2.3843027867;402;13;2;11;
58073;58500;Chevroches;;47.4447632015;3.5447236371;73;5;2;58;
5156;5200;Saint-Sauveur;;44.5365820455;6.5292030167;156;8;2;5;
1117;1300;Conzieu;;45.7253102173;5.6044235104;117;4;1;1;
27075;27330;Bois-Normand-près-Lyre;;48.9005939883;0.6937200981;75;31;3;27;
47067;47270;Clermont-Soubiran;;44.1412580934;0.8485634344;67;29;1;47;
62400;62940;Haillicourt;;50.4758957511;2.5793338302;400;64;2;62;
17317;17240;Saint-Ciers-du-Taillon;;45.4314531462;-0.6330769437;317;16;1;17;
37026;37600;Betz-le-Château;;47.0004651470;0.9524495740;26;8;3;37;
65390;65500;Saint-Lézer;;43.3591040686;0.0308771458;390;25;3;65;
49156;49520;Grugé-l'Hôpital;;47.7529019334;-1.0264950844;156;24;4;49;
86028;86800;Bignoux;;46.6032559543;0.4657246198;28;24;3;86;
7077;7170;Darbres;;44.6599554077;4.5159280194;77;29;1;7;
57684;57660;Vahl-Ebersing;;49.0526763578;6.7484354003;684;14;3;57;
63406;63260;Sardon;;45.9633782182;3.2225515167;406;1;4;63;
5107;5100;Puy-Saint-André;;44.8909036618;6.5667778105;107;25;1;5;
39222;39800;Fay-en-Montagne;;46.7536361498;5.7174098230;222;23;2;39;
35068;35220;Châteaubourg;;48.1200012470;-1.4040209644;68;6;1;35;
38043;38850;Bilieu;;45.4461611441;5.5513742935;43;43;2;38;
70249;70800;Francalmont;;47.8328090874;6.2715271895;249;22;1;70;
32098;32130;Cazaux-Savès;;43.5452047263;0.9782686811;98;26;1;32;
7344;7340;Vinzieux;;45.3308730840;4.7016283423;344;22;3;7;
51164;51230;Connantray-Vaurefroy;;48.7387596621;4.0668585106;164;13;2;51;
51260;51240;Fresne;Le;48.9074828008;4.6661931695;260;16;1;51;
1321;1250;Revonnas;;46.1615355815;5.3354391639;321;7;2;1;
61430;61110;Saint-Maurice-sur-Huisne;;48.4283898932;0.6987689656;430;26;3;61;
39360;39290;Montmirey-la-Ville;;47.2170742688;5.5165142682;360;18;1;39;
80672;80800;Ribemont-sur-Ancre;;49.9716473048;2.5590167451;672;18;2;80;
90028;90100;Courtelevant;;47.5252208202;7.0850533825;28;2;1;90;
90015;90400;Botans;;47.5956035781;6.8487592802;15;10;1;90;
86159;86150;Millac;;46.1948553644;0.7055145950;159;9;2;86;
14178;14340;Corbon;;49.1454302812;-0.0279530405;178;10;3;14;
49029;49320;Blaison-Gohier;;47.3908187654;-0.3800191896;29;23;1;49;
45107;45260;Coudroy;;47.9047107806;2.4747358053;107;16;1;45;
62782;62860;Saudemont;;50.2386400390;3.0313751957;782;46;1;62;
52411;52220;Puellemontier;;48.4893046530;4.6870081083;411;18;3;52;
5022;5190;Bréziers;;44.4210530909;6.2228162100;22;7;2;5;
25609;25300;Verrières-de-Joux;;46.8862284970;6.4471102173;609;20;3;25;
24399;24400;Saint-Étienne-de-Puycorbier;;45.0929275989;0.3234527128;399;24;3;24;
76405;76590;Manéhouville;;49.8321692890;1.0674287264;405;35;1;76;
47238;47310;Sainte-Colombe-en-Bruilhois;;44.1868209409;0.5163804884;238;15;1;47;
78346;78980;Longnes;;48.9228573814;1.5794712888;346;8;1;78;
76749;76660;Wanchy-Capval;;49.8640702539;1.3709716173;749;34;1;76;
77072;77171;Chalautre-la-Grande;;48.5497596111;3.4463785260;72;29;3;77;
43122;43350;Lissac;;45.1342038026;3.7598783126;122;24;2;43;
31468;31420;Saint-André;;43.2742895266;0.8471681802;468;2;2;31;
3047;3600;Celle;La;46.2278844579;2.7789411865;47;17;1;3;
50503;50580;Saint-Lô-d'Ourville;;49.3317884523;-1.6737814478;503;3;2;50;
7258;7690;Saint-Julien-Vocance;;45.1670109310;4.4877776042;258;32;3;7;
34039;34140;Bouzigues;;43.4453207742;3.6570755507;39;20;3;34;
71047;71140;Bourbon-Lancy;;46.6204280383;3.7686202136;47;3;3;71;
59078;59216;Beugnies;;50.1628708508;3.9951672291;78;3;1;59;
64369;64350;Maspie-Lalonquère-Juillacq;;43.4247831466;-0.1477653704;369;18;3;64;
15059;15430;Cussac;;44.9813387650;2.9361629875;59;20;3;15;
76297;76220;Gancourt-Saint-Étienne;;49.5451067998;1.7101789029;297;25;1;76;
21336;21330;Laignes;;47.8261016815;4.3682980311;336;18;3;21;
24328;24360;Piégut-Pluviers;;45.6318996846;0.6999453649;328;6;2;24;
32182;32130;Lahas;;43.5626431381;0.8986440771;182;26;1;32;
49294;49070;Saint-Lambert-la-Potherie;;47.4862725971;-0.6908186636;294;39;1;49;
64536;64450;Thèze;;43.4749565308;-0.3446670864;536;40;3;64;
38248;38210;Montaud;;45.2598175642;5.5618750133;248;35;1;38;
41253;41370;Talcy;;47.7683772018;1.4383898244;253;8;1;41;
64209;64870;Escout;;43.1875477654;-0.5534942525;209;27;2;64;
2127;2130;Bruyères-sur-Fère;;49.1996571467;3.4453584647;127;15;1;2;
67126;67290;Erckartswiller;;48.8829392855;7.3574652470;126;17;4;67;
33320;33570;Petit-Palais-et-Cornemps;;44.9814131472;-0.0564567492;320;31;5;33;
76278;76340;Foucarmont;;49.8482534794;1.5638095877;278;5;1;76;
63313;63420;Saint-Alyre-ès-Montagne;;45.3796154166;2.9723153037;313;3;3;63;
62875;62120;Wardrecques;;50.7053320588;2.3455811943;875;1;5;62;
23254;23600;Toulx-Sainte-Croix;;46.2911102150;2.2172467124;254;8;2;23;
79285;79310;Saint-Pardoux;;46.5770616007;-0.3167435928;285;15;3;79;
79164;79500;Maisonnay;;46.1853348729;-0.0509301729;164;16;2;79;
47279;47220;Saint-Sixte;;44.1281007992;0.7832779752;279;3;1;47;
26137;26400;Francillon-sur-Roubion;;44.6168821671;5.0719836293;137;8;1;26;
61332;61220;Pointel;;48.6945257579;-0.3484936105;332;7;2;61;
25269;25640;Germondans;;47.4138937472;6.2003395086;269;13;1;25;
80407;80250;Hallivillers;;49.6961662022;2.2956542546;407;5;3;80;
52357;52230;Noncourt-sur-le-Rongeant;;48.4173782579;5.2509436731;357;22;3;52;
3208;3130;Pin;Le;46.4222179747;3.8895866014;208;8;3;3;
11367;11310;Saissac;;43.3660090567;2.1615370894;367;28;1;11;
2552;2390;Neuvillette;;49.8554002239;3.4683129865;552;25;3;2;
44012;44760;Bernerie-en-Retz;La;47.0856704602;-2.0317020596;12;5;3;44;
25111;25220;Chalèze;;47.2611223070;6.0954179923;111;28;1;25;
76093;76220;Bézancourt;;49.4353415465;1.6137217498;93;25;1;76;
32326;32320;Pouylebon;;43.5445195823;0.3022122891;326;20;3;32;
17065;17870;Breuil-Magné;;46.0002799003;-0.9662493552;65;21;2;17;
50456;50140;Saint-Clément-Rancoudray;;48.6689629346;-0.8903844249;456;24;1;50;
62141;62120;Blessy;;50.6164683999;2.3311439201;141;38;2;62;
74208;74190;Passy;;45.9545838758;6.7405689587;208;19;2;74;
59497;59173;Renescure;;50.7357377095;2.3783542707;497;29;4;59;
58293;58300;Toury-Lurcy;;46.7373495509;3.4243223634;293;10;3;58;
57712;57630;Vic-sur-Seille;;48.7749870403;6.5275781547;712;34;2;57;
50276;50530;Lolif;;48.7317002880;-1.3944820349;276;42;1;50;
53082;53230;Courbeveille;;47.9866601942;-0.8883266899;82;32;2;53;
68241;68127;Oberentzen;;47.9380454434;7.3809145527;241;6;3;68;
62261;62780;Cucq;;50.4861371651;1.6129406035;261;37;4;62;
46156;46090;Laroque-des-Arcs;;44.4871654588;1.4706578051;156;2;1;46;
11053;11300;Brugairolles;;43.1356849654;2.1604975252;53;1;2;11;
32185;32140;Lalanne-Arqué;;43.3265650182;0.6403914893;185;15;3;32;
45168;45450;Ingrannes;;47.9939802289;2.2247865408;168;20;2;45;
14042;14210;Baron-sur-Odon;;49.1280853524;-0.4819298557;42;16;2;14;
59363;59530;Louvignies-Quesnoy;;50.2165903097;3.6400819107;363;49;1;59;
80532;80340;Méricourt-sur-Somme;;49.9059138234;2.6816221806;532;14;4;80;
33344;33350;Pujols;;44.8063190890;-0.0328874934;344;37;5;33;
85089;85280;Ferrière;La;46.7215872927;-1.3346933233;89;6;2;85;
94018;94220;Charenton-le-Pont;;48.8228084978;2.4076091548;18;7;1;94;
18102;18600;Givardon;;46.8331718400;2.8082211954;102;26;2;18;
7006;7190;Albon-d'Ardèche;;44.8152938105;4.4250389756;6;20;2;7;
18158;18390;Moulins-sur-Yèvre;;47.0934510675;2.5282799116;158;4;1;18;
80357;80290;Fresnoy-au-Val;;49.8374899033;2.0514373970;357;26;2;80;
50074;50370;Brécey;;48.7250596734;-1.1731037311;74;5;1;50;
84069;84340;Malaucène;;44.1884482159;5.1498508087;69;14;3;84;
65131;65350;Castelvieilh;;43.2810974080;0.2013728765;131;17;3;65;
21071;21310;Bèze;;47.4660482708;5.2786723305;71;20;2;21;
35328;35550;Sixt-sur-Aff;;47.7748715245;-2.0493889366;328;25;2;35;
71013;71270;Authumes;;46.8899153529;5.3075833799;13;39;4;71;
64399;64121;Montardon;;43.3651274671;-0.3504674870;399;23;3;64;
3031;3170;Bizeneuille;;46.4015746011;2.7307165822;31;12;1;3;
35108;35150;Essé;;47.9478571796;-1.4304292293;108;33;1;35;
70228;70160;Faverney;;47.7661040283;6.0799885045;228;1;2;70;
39140;39230;Chêne-Sec;;46.8480769432;5.4438600207;140;7;2;39;
8076;8410;Boulzicourt;;49.6898690039;4.6974203409;76;9;1;8;
67537;67510;Wingen;;49.0391731666;7.8144623180;537;34;7;67;
41170;41120;Ouchamps;;47.4749672690;1.3199590778;170;4;1;41;
84002;84240;Ansouis;;43.7365172868;5.4713668946;2;19;1;84;
33354;33220;Riocaud;;44.7507112352;0.2031980250;354;41;5;33;
47212;47700;Poussignac;;44.3527772053;0.0746624939;212;5;2;47;
43203;43200;Saint-Julien-du-Pinet;;45.1468584191;4.0476776310;203;29;3;43;
71027;71580;Beaurepaire-en-Bresse;;46.6672623715;5.3946484085;27;2;4;71;
81261;81500;Saint-Lieux-lès-Lavaur;;43.7554264288;1.7475268025;261;17;2;81;
59462;59133;Phalempin;;50.5128963726;3.0222299851;462;48;5;59;
17349;17170;Saint-Jean-de-Liversay;;46.2797585875;-0.8823746603;349;7;3;17;
10190;10270;Laubressel;;48.3004850515;4.2258609583;190;12;3;10;
30245;30870;Saint-Côme-et-Maruéjols;;43.8311717606;4.1882252885;245;30;2;30;
62616;62390;Noeux-lès-Auxi;;50.2408362056;2.1817813130;616;7;1;62;
59665;59380;Wylder;;50.9111679301;2.4873589308;665;9;4;59;
5132;5500;Saint-Bonnet-en-Champsaur;;44.6823269908;6.1028605017;132;18;2;5;
27546;27930;Saint-Germain-des-Angles;;49.0884520129;1.1377135534;546;16;3;27;
95328;95690;Labbeville;;49.1338305724;2.1350292419;328;34;3;95;
62508;62190;Lières;;50.5490835835;2.4094502162;508;63;2;62;
80750;80200;Tertry;;49.8596732024;3.0711109849;750;24;4;80;
9230;9460;Pla;Le;42.6879125968;2.0561628793;230;13;1;9;
54203;54330;Forcelles-Saint-Gorgon;;48.4568719500;6.1038298751;203;29;3;54;
88145;88600;Domfaing;;48.2408241172;6.7510653204;145;2;3;88;
71103;71710;Charmoy;;46.7692538445;4.3162537704;103;32;1;71;
64277;64240;Isturits;;43.3700960955;-1.2034696692;277;14;1;64;
80667;80500;Remaugies;;49.6270583774;2.6704860950;667;27;3;80;
14718;14500;Truttemer-le-Petit;;48.7693429130;-0.8097889081;718;38;4;14;
16272;16230;Puyréaux;;45.8636053100;0.2106171953;272;18;3;16;
80347;80700;Fransart;;49.7686241864;2.7738483169;347;37;3;80;
49213;49150;Montpollin;;47.5874266028;-0.1102120206;213;4;3;49;
89074;89340;Champigny;;48.3042190014;3.1317706637;74;22;3;89;
2686;2300;Saint-Paul-aux-Bois;;49.5443121228;3.2026043725;686;11;2;2;
24559;24620;Tursac;;44.9720327079;1.0423439602;559;32;4;24;
62069;62310;Azincourt;;50.4588971511;2.1171655911;69;39;4;62;
68289;68270;Ruelisheim;;47.8223744559;7.3527320244;289;31;4;68;
67167;67190;Grendelbruch;;48.4812263837;7.3047604955;167;18;3;67;
7152;7300;Mauves;;45.0288028345;4.8195324419;152;24;3;7;
60663;60510;Velennes;;49.4733673509;2.1884931493;663;27;1;60;
35258;35630;Saint-Brieuc-des-Iffs;;48.3034329234;-1.8436299853;258;4;3;35;
64135;64300;Bonnut;;43.5504537514;-0.7658619411;135;29;3;64;
14293;14590;Fumichon;;49.1702401097;0.3766808148;293;21;3;14;
68324;68440;Steinbrunn-le-Haut;;47.6599109756;7.3410922567;324;13;4;68;
86047;86140;Cernay;;46.8366061305;0.3016738837;47;11;1;86;
26099;26230;Colonzelle;;44.3849707988;4.8998152452;99;12;2;26;
24070;24360;Busserolles;;45.6716660842;0.6461205025;70;6;2;24;
88464;88460;Tendon;;48.1081118464;6.6753383007;464;23;1;88;
89086;89120;Charny;;47.8862119429;3.0976422427;86;10;1;89;
15202;15140;Saint-Martin-Valmeroux;;45.1201305737;2.4430713061;202;22;2;15;
17359;17700;Saint-Mard;;46.0930729273;-0.6957788510;359;37;2;17;
2520;2220;Mont-Notre-Dame;;49.2921467742;3.5821661713;520;4;4;2;
7065;7380;Chirols;;44.6879981327;4.2951862476;65;23;1;7;
3009;3460;Aubigny;;46.6733055007;3.1620424502;9;24;2;3;
27467;27500;Pont-Audemer;;49.3463869637;0.5338747164;467;27;2;27;
49137;49600;Fief-Sauvin;Le;47.2179637213;-1.0608643058;137;21;2;49;
14611;14380;Saint-Manvieu-Bocage;;48.8216812111;-0.9649189339;611;30;4;14;
19134;19340;Merlines;;45.6253424705;2.4584419307;134;11;3;19;
14701;14800;Tourgéville;;49.3179026019;0.0798157742;701;35;3;14;
70129;70700;Chapelle-Saint-Quillain;La;47.4849082383;5.8172542878;129;10;2;70;
26123;26470;Establet;;44.5021554085;5.4402415482;123;17;1;26;
25184;25680;Cuse-et-Adrisans;;47.4833066926;6.3883869037;184;23;1;25;
76141;76110;Bréauté;;49.6258979789;0.4037650777;141;24;2;76;
73294;73190;Thuile;La;45.5411277872;6.0563319748;294;27;2;73;
59401;59270;Méteren;;50.7479005121;2.6763488484;401;6;4;59;
83007;83630;Aups;;43.6246326968;6.2213278559;7;1;3;83;
43033;43450;Blesle;;45.3179155382;3.1768614604;33;4;1;43;
46087;46340;Dégagnac;;44.6693459592;1.3274559659;87;27;3;46;
86053;86170;Champigny-le-Sec;;46.7235017775;0.1542058576;53;15;3;86;
42235;42380;Saint-Hilaire-Cusson-la-Valm;;45.3679237574;4.0597553807;235;17;1;42;
51377;51320;Montépreux;;48.7083820761;4.1234278579;377;13;2;51;
53010;53600;Assé-le-Bérenger;;48.1558738360;-0.3185875090;10;11;2;53;
31170;31350;Escanecrabe;;43.2716594526;0.7572146427;170;6;2;31;
14030;14280;Authie;;49.2058117860;-0.4306530660;30;9;2;14;
36139;36500;Neuillay-les-Bois;;46.7623476722;1.4785357393;139;6;2;36;
54494;54115;Saulxerotte;;48.4728000133;5.9334120785;494;10;4;54;
79123;79380;Forêt-sur-Sèvre;La;46.7587446345;-0.6480008799;123;7;1;79;
86164;86210;Monthoiron;;46.7316777375;0.6178153048;164;31;1;86;
44209;44119;Treillières;;47.3178218372;-1.6257730204;209;7;2;44;
94004;94470;Boissy-Saint-Léger;;48.7470359922;2.5252804902;4;2;1;94;
11179;11220;Labastide-en-Val;;43.0648889852;2.4712093532;179;18;1;11;
72317;72600;Saint-Rémy-du-Val;;48.3488699009;0.2510952983;317;18;2;72;
26274;26340;Rochefourchat;;44.6049174484;5.2414538181;274;17;1;26;
17252;17350;Mung;Le;45.8721844676;-0.7145714297;252;33;5;17;
43008;43490;Arlempdes;;44.8669171298;3.9030837669;8;18;2;43;
27458;27590;Pîtres;;49.3311910772;1.2179714545;458;28;1;27;
18043;18160;Celle-Condé;La;46.7891133076;2.1766216960;43;18;2;18;
17221;17700;Marsais;;46.1217050535;-0.6194732800;221;37;2;17;
48157;48190;Sainte-Hélène;;44.5200305066;3.6034134197;157;3;2;48;
69111;69620;Légny;;45.9039971217;4.5741663223;111;6;2;69;
26222;26220;Orcinas;;44.5484783973;5.1376222755;222;10;2;26;
11156;11600;Fraisse-Cabardès;;43.3295843066;2.2714758969;156;28;1;11;
55510;55600;Thonne-les-Près;;49.5321707367;5.3428578642;510;14;3;55;
95151;95560;Chauvry;;49.0530490833;2.2688703903;151;25;3;95;
68316;68230;Soultzbach-les-Bains;;48.0284078615;7.2044289865;316;18;2;68;
88481;88220;Uriménil;;48.1038996334;6.4014057147;481;29;1;88;
21561;21440;Saint-Martin-du-Mont;;47.4148513561;4.8119471040;561;30;2;21;
38241;38970;Monestier-d'Ambel;;44.7690427693;5.9245649587;241;6;1;38;
26164;26310;Lesches-en-Diois;;44.5936637073;5.5173787759;164;14;1;26;
58066;58120;Châtin;;47.1029949815;3.8830954274;66;3;1;58;
73132;73620;Hauteluce;;45.7639265553;6.6148159884;132;6;1;73;
51092;51120;Broyes;;48.7612770796;3.7572772715;92;25;2;51;
70038;70190;Authoison;;47.4916499360;6.1444812556;38;17;2;70;
54493;54650;Saulnes;;49.5293904249;5.8264246954;493;30;1;54;
83020;83840;Bourguet;Le;43.7800937383;6.5034503559;20;8;1;83;
1233;1680;Marchamp;;45.7738495266;5.5498518111;233;18;1;1;
5006;5120;Argentière-la-Bessée;L';44.7821732712;6.4721449732;6;2;1;5;
59053;59570;Bavay;;50.2936087618;3.8030879466;53;8;1;59;
14750;14140;Vieux-Pont-en-Auge;;49.0422984376;0.0529788090;750;29;3;14;
67091;67260;Diedendorf;;48.8877003460;7.0281410596;91;20;4;67;
17037;17490;Beauvais-sur-Matha;;45.8934079411;-0.1791328423;37;15;5;17;
68243;68480;Oberlarg;;47.4511026465;7.2313033879;243;7;1;68;
39555;39230;Vers-sous-Sellières;;46.8243900195;5.5260004512;555;30;2;39;
77095;77410;Charny;;48.9697818712;2.7560033506;95;37;1;77;
65057;65380;Azereix;;43.2081735010;-0.0238099485;57;16;3;65;
10204;10320;Longeville-sur-Mogne;;48.1468654256;4.0643907324;204;5;3;10;
62635;62990;Offin;;50.4419639304;1.9524327883;635;18;4;62;
21523;21220;Reulle-Vergy;;47.1883731781;4.8968042771;523;15;2;21;
88238;88260;Hennezel;;48.0518494270;6.1126697591;238;10;1;88;
14353;14310;Landes-sur-Ajon;;49.0764930266;-0.5720220739;353;37;2;14;
18019;18220;Azy;;47.1920688038;2.7104389905;19;1;1;18;
23111;23240;Lizières;;46.2087390078;1.5723879694;111;18;2;23;
82044;82370;Corbarieu;;43.9412424129;1.3812596331;44;24;2;82;
93061;93310;Pré-Saint-Gervais;Le;48.8846734877;2.4054223296;61;23;1;93;
4200;4290;Salignac;;44.1571681055;5.9882478596;200;30;4;4;
31502;31800;Saint-Marcet;;43.1967853101;0.7455708885;502;29;2;31;
62799;62170;Sorrus;;50.4564208466;1.7145307955;799;37;4;62;
46034;46120;Bourg;Le;44.7061859872;1.9096823176;34;13;2;46;
61478;61100;Taillebois;;48.8016784868;-0.4307330970;478;4;2;61;
2644;2600;Retheuil;;49.3189091140;3.0037806499;644;36;4;2;
86295;86400;Voulême;;46.1014679335;0.2359870874;295;5;2;86;
85087;85240;Faymoreau;;46.5427361252;-0.6242713789;87;28;1;85;
52419;52370;Rennepont;;48.1641670802;4.8586444742;419;14;1;52;
71523;71330;Simard;;46.7167185165;5.1825512017;523;35;4;71;
71581;71110;Vindecy;;46.3534713337;4.0076216929;581;28;3;71;
89375;89420;Santigny;;47.5763950286;4.1219609163;375;17;2;89;
3037;3360;Braize;;46.6586362250;2.6542748450;37;2;1;3;
14330;14140;Heurtevent;;48.9820675368;0.1314936766;330;23;3;14;
41126;41110;Mareuil-sur-Cher;;47.2756208547;1.3031303136;126;18;3;41;
81093;81150;Florentin;;43.8854183688;2.0298584556;93;5;1;81;
10156;10190;Fontvannes;;48.2823364218;3.8711199622;156;11;3;10;
77107;77390;Chaumes-en-Brie;;48.6671544898;2.8449127397;107;28;2;77;
;;;;42.1256196536;9.3010185991;;;;;
28055;28210;Boullay-Thierry;Le;48.6345919447;1.4328708986;55;19;3;28;
3294;3140;Ussel-d'Allier;;46.2103626484;3.1894563401;294;3;2;3;
33197;33720;Guillos;;44.5519470973;-0.5189353948;197;36;3;33;
47080;47210;Dévillac;;44.6084613514;0.8080102748;80;35;3;47;
63383;63610;Saint-Pierre-Colamine;;45.5143028753;2.9747420426;383;5;3;63;
59514;59131;Rousies;;50.2712617008;3.9997272349;514;45;1;59;
60323;60150;Janville;;49.4539462268;2.8588289178;323;9;3;60;
57457;57320;Menskirch;;49.3200359913;6.4294295033;457;4;1;57;
81208;81310;Peyrole;;43.8140246495;1.8971612679;208;18;1;81;
